name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
resource-open_dinov3_vitb16_ablate_fixed_scheduler_seed0_605215,resource-open,0,20000,384,384,4,0.7760862398841958,0.08333333333333333,0.0,0.9166666666666666,0.2760416666666667,0.2760416666666667,0.06868451688009314,0.0017985776127096079,1.560256711433852,0.043478260869565216,0.0,0.5,1.0,0.0,278,59,32,15
