name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
source-open_dinov3_vitb16_singleton_seed0_605103,source-open,0,20000,1588,384,4,0.7139346400588845,0.6253148614609572,0.0,0.37468513853904284,0.15994962216624686,0.15994962216624686,0.07009345794392523,0.0002635806837698047,1.8956133604183647,0.1111111111111111,0.0,1.0,0.0,0.7947947947947948,1334,240,8,6
