name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
closed-id_dinov3_vitb16_singleton_seed0_605103,closed-id,0,20000,384,384,4,0.49175771841543553,0.06510416666666667,0.0,0.9348958333333334,0.6614583333333334,0.6614583333333334,0.23622047244094488,0.000743060922356353,1.0823792281373008,0.13043478260869565,0.0,0.5,1.0,0.0,130,240,8,6
