name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
task-open_clip_full_604995,task-open,0,20000,1684,640,4,0.6440563934692538,0.5748218527315915,0.0,0.4251781472684085,0.35391923990498814,0.8182897862232779,0.0,0.000187209369377459,1.8347193175479823,0.13333333333333333,0.0,0.9134575320512821,0.1328125,0.7507002801120448,306,1073,305
