name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open
closed-id_clip_full_16629838,closed-id,0,20000,384,640,4,0.5468194704573287,0.09375,0.0,0.90625,0.7526041666666666,0.7578125,0.0,0.0,0.0,537.5999999999962,1.39999999999999,0.0,0.0,0.0,1303.6775000000002,3.394993489583334,0.0,0.0,798.25,2.0787760416666665,0.0002526775428387457,2164.0999999999963,5.635677083333324,3.2629743088695933,2291.4000000000015,5.967187500000004,703.2999999999969,1.8315104166666585,1273.0,3.3151041666666665,889.0,2.3151041666666665,0.7890625,1273.0,3.3151041666666665,1273.0,3.3151041666666665,1.0,0.7578125,0.2608695652173913,0.0,0.5,1.0,0.0,384
