name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
class-open_dinov3_vitb16_seed1_605094,class-open,1,20000,3648,384,4,0.8571421820068051,0.9076206140350878,0.0,0.09237938596491224,0.07099780701754387,0.10389254385964912,0.0,0.0001349702676923223,2.4018778073865774,0.030837004405286344,0.0,0.8322394875919118,0.3098958333333333,0.6894654088050314,3269,290,89
