name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_refine,decision_semantic-HARQ
class-open_dinov3_vitb16_domain_seed1_605099,class-open,1,20000,3648,384,4,0.854177787905787,0.9084429824561403,0.0,0.0915570175438597,0.07099780701754387,0.0912828947368421,0.03074476543864299,0.00013742483234214606,2.3397165920695464,0.030837004405286344,0.0,0.9870406007455066,0.125,0.7169811320754718,3381,232,17,18
