name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
class-open_clip_full_604995,class-open,0,20000,3648,640,4,0.8392830437091393,0.9139254385964912,0.0,0.08607456140350878,0.07730263157894737,0.2579495614035088,0.0,0.00012608284164726646,2.384732582582938,0.013215859030837005,0.0,0.8027359706903595,0.3984375,0.6878930817610063,2707,759,182
