name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
class-open_dinov3_vitb16_repetition_seed0_605143,class-open,0,20000,3648,384,4,0.867776760309443,0.9015899122807017,0.0,0.09841008771929827,0.06770833333333333,0.0693530701754386,0.020029181589070168,0.0001386978167550267,2.398137234480131,0.013215859030837005,0.0,0.9935661764705882,0.026041666666666668,0.7169811320754718,3401,151,92,4
