name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
class-open_dinov3_vitb16_seed0_605094,class-open,0,20000,3648,384,4,0.866358444173677,0.9021381578947368,0.0,0.09786184210526316,0.06853070175438597,0.0800438596491228,0.0,0.0001364215104358225,2.4291284842066627,0.013215859030837005,0.0,0.9155361200469772,0.2734375,0.7091194968553459,3356,284,8
