name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
source-open_dinov3_vitb16_calrisk_seed2_605097,source-open,2,20000,1588,384,4,0.6985080475326512,0.5799748110831234,0.0,0.42002518891687657,0.16624685138539042,0.16750629722921914,0.06936753133197318,0.00025750499429796485,1.855093098025368,0.1414141414141414,0.0,0.9787881540697675,0.12760416666666666,0.7917917917917917,1323,238,17,10
