name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_refine,decision_semantic-HARQ
channel-open_dinov3_vitb16_calrisk_seed2_605097,channel-open,2,20000,384,384,4,0.2557923204248876,0.08854166666666667,0.00974025974025974,0.9114583333333334,0.8541666666666666,0.8776041666666666,0.2837209302325581,0.00037850298967873167,0.5423596544008914,0.0,0.0,0.5,1.0,0.0,47,308,23,6
