name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_accept,decision_refine
class-open_dinov3_vitb16_ablate_no_conformal_seed0_605215,class-open,0,20000,3648,384,4,0.7630036557123888,0.8977521929824561,0.0,0.10224780701754388,0.10224780701754387,1.0,0.019971469329529243,0.00012030773020173752,2.1083832376762817,0.013215859030837005,0.0,0.9963905484068627,0.015625,0.7169811320754718,3220,261,154,13
