name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open
closed_id_clip_debug_16828012,closed-id,0,384,384,256,4,0.46312288256525963,0.11458333333333333,0.0,0.8854166666666666,0.78125,0.8229166666666666,0.0,0.0,0.0,537.5999999999962,1.39999999999999,0.0,0.0,0.0,1236.0350000000003,3.218841145833334,0.0,0.0,776.5,2.0221354166666665,0.00022970086428194663,2016.199999999995,5.25052083333332,2.5746737752612434,2134.800000000003,5.559375000000007,694.5999999999976,1.8088541666666604,1186.0,3.0885416666666665,802.0,2.0885416666666665,0.7239583333333334,1186.0,3.0885416666666665,1186.0,3.0885416666666665,1.0,0.6614583333333334,0.08695652173913043,0.0,0.5,1.0,0.0,384
