name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
resource-open_dinov3_vitb16_seed0_605094,resource-open,0,20000,384,384,4,0.48175686043846927,0.0625,0.0,0.9375,0.6953125,0.6953125,0.0,0.00060997323428522,1.36648326143119,0.043478260869565216,0.0,0.5,1.0,0.0,117,260,7
