task,target_openout,resource_budget,method,n_seeds,semantic_goodput_mean,semantic_goodput_std,semantic_goodput_ci95,accepted_open_outage_mean,accepted_open_outage_std,accepted_open_outage_ci95,coverage_mean,coverage_std,coverage_ci95,accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_known_accuracy_ci95,accepted_mean,accepted_std,accepted_ci95,resource_per_sample_mean,resource_per_sample_std,resource_per_sample_ci95,goodput_per_resource_mean,goodput_per_resource_std,goodput_per_resource_ci95,refine_rate_mean,refine_rate_std,refine_rate_ci95,reject_rate_mean,reject_rate_std,reject_rate_ci95,accuracy_mean,accuracy_std,accuracy_ci95,auroc_mean,auroc_std,auroc_ci95,fpr95_mean,fpr95_std,fpr95_ci95
full-open,0.05,0.8,dino_detector,5,0.3723214285714286,0.011065441569594131,0.009699287183860462,0.008846540010828652,0.007148295057228871,0.006265756879106285,0.3756696428571429,0.011905924422405878,0.010436002886641989,0.9911534599891713,0.007148295057228861,0.006265756879106277,336.6,10.667708282475669,9.350658586431223,0.4381026785714285,0.010715331980165289,0.00939240259797779,0.8497725836821776,0.0070092300231251355,0.006143861002242968,0.0,0.0,0.0,0.6243303571428571,0.011905924422405888,0.010436002886641997,0.9660714285714285,0.009555292318305356,0.008375583002096034,0.9921142245835265,0.0026613896921440267,0.0023328109203705023,0.01746707846096955,0.011691635340677697,0.010248170224838543
full-open,0.05,0.8,deepjscc_pca,5,0.018973214285714284,0.042425396894527255,0.03718749999999999,0.004597701149425287,0.01028077231034386,0.009011494252873562,0.019419642857142858,0.043423641527339664,0.0380625,0.19540229885057472,0.4369328231896141,0.3829885057471264,17.4,38.90758280849634,34.104,0.11165178571428572,0.026054184916403805,0.0228375,0.11988716502115655,0.26807585061704103,0.2349788434414668,0.0,0.0,0.0,0.9805803571428571,0.04342364152733967,0.038062500000000006,0.9308035714285715,0.00727589554152082,0.0063776036349870524,0.9125067777233081,0.00975470203736756,0.008550373327477346,0.3883954397912394,0.056139593792256685,0.04920852359589477
full-open,0.05,1.0,opensemcom_progressive,5,0.4245535714285714,0.0028013170531274675,0.002455462660070383,0.01896845209107561,0.010696976096032648,0.009376312956132372,0.4328125,0.006333152213888885,0.005551252673946663,0.9810315479089244,0.010696976096032654,0.009376312956132378,387.8,5.674504383644443,4.973922395856212,0.49267857142857147,0.009379184334062377,0.00822121754783011,0.8618955207217229,0.011419925986463339,0.010010006475069359,0.004241071428571429,0.007250170432549873,0.006355054582771103,0.5671875,0.006333152213888891,0.005551252673946668,0.8618303571428572,0.24291211956514777,0.212921860667241,0.9980025460268476,0.0009281405520899826,0.0008135510639217751,0.0036594748896292676,0.002981188567187707,0.0026131269936709492
full-open,0.05,1.0,opensemcom_no_channel,5,0.42276785714285714,0.0024195851996293358,0.0021208599376196483,0.013512460081120314,0.006158689281090809,0.005398329170848796,0.42857142857142855,0.0035293277457236513,0.0030935921676911574,0.9864875399188797,0.006158689281090822,0.005398329170848808,384.0,3.1622776601683795,2.7718585822512662,0.5714285714285714,0.003882260520296014,0.0034029513844602705,0.7398560148351792,0.0039164705709662595,0.0034329378159947245,0.0,0.0,0.0,0.5714285714285714,0.0035293277457236253,0.0030935921676911345,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
full-open,0.05,1.0,opensemcom_receiver_only,5,0.421875,0.003156726701725672,0.002766992952647343,0.016061303298874403,0.008546636123339777,0.007491456865491263,0.4287946428571428,0.005657942792694889,0.004959405521330142,0.9839386967011257,0.00854663612333975,0.007491456865491239,384.2,5.06951674225463,4.443627347111817,0.5716741071428573,0.006223737071964404,0.00545534607346318,0.7379964416144229,0.005051980693101477,0.00442825632231023,0.0,0.0,0.0,0.5712053571428571,0.005657942792694914,0.004959405521330164,0.428125,0.0006112974972155698,0.000535825881233805,0.9984208272340114,0.0011904788001993914,0.0010435006770231458,0.0015625,0.002329237476562281,0.0020416666666666665
full-open,0.05,1.0,ensemble_detector,5,0.4216517857142857,0.002146806256882972,0.0018817586521655831,0.016522280121977772,0.01094250013324631,0.009591524263561788,0.42879464285714286,0.006761219299491494,0.005926470018063023,0.9834777198780221,0.010942500133246318,0.009591524263561794,384.2,6.058052492344384,5.310117136184474,0.5716741071428572,0.007437341229440634,0.006519117019869318,0.7376368515348621,0.00624286134788478,0.005472109240406722,0.0,0.0,0.0,0.5712053571428571,0.006761219299491519,0.0059264700180630455,0.9841517857142856,0.005657942792694892,0.004959405521330146,0.9987831956181228,0.0010340721591764546,0.0009064042114909457,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open,0.05,1.0,fixed_refine_all,5,0.4216517857142857,0.002146806256882972,0.0018817586521655831,0.017048588563853495,0.010142221118487525,0.008890048778598645,0.4290178571428571,0.006488590113280628,0.0056874999999999894,0.9829514114361464,0.010142221118487553,0.00889004877859867,384.4,5.813776741499453,5.095999999999999,0.7435267857142857,0.00973288516992098,0.008531250000000016,0.5671455554254244,0.004736846553031754,0.004152029069493309,0.0,0.0,0.0,0.5709821428571428,0.006488590113280668,0.005687500000000024,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open,0.05,1.0,witt_context_style,5,0.4216517857142857,0.002146806256882972,0.0018817586521655831,0.017048588563853495,0.010142221118487525,0.008890048778598645,0.4290178571428571,0.006488590113280628,0.0056874999999999894,0.9829514114361464,0.010142221118487553,0.00889004877859867,384.4,5.813776741499453,5.095999999999999,0.6577232142857143,0.00843516714726479,0.007393749999999962,0.6411299492446813,0.005190736697668416,0.004549881322841426,0.0,0.0,0.0,0.5709821428571428,0.006488590113280668,0.005687500000000024,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open,0.05,1.0,dino_detector,5,0.3723214285714286,0.011065441569594131,0.009699287183860462,0.008846540010828652,0.007148295057228871,0.006265756879106285,0.3756696428571429,0.011905924422405878,0.010436002886641989,0.9911534599891713,0.007148295057228861,0.006265756879106277,336.6,10.667708282475669,9.350658586431223,0.4381026785714285,0.010715331980165289,0.00939240259797779,0.8497725836821776,0.0070092300231251355,0.006143861002242968,0.0,0.0,0.0,0.6243303571428571,0.011905924422405888,0.010436002886641997,0.9660714285714285,0.009555292318305356,0.008375583002096034,0.9921142245835265,0.0026613896921440267,0.0023328109203705023,0.01746707846096955,0.011691635340677697,0.010248170224838543
full-open,0.05,1.0,deepjscc_pca,5,0.018973214285714284,0.042425396894527255,0.03718749999999999,0.004597701149425287,0.01028077231034386,0.009011494252873562,0.019419642857142858,0.043423641527339664,0.0380625,0.19540229885057472,0.4369328231896141,0.3829885057471264,17.4,38.90758280849634,34.104,0.11165178571428572,0.026054184916403805,0.0228375,0.11988716502115655,0.26807585061704103,0.2349788434414668,0.0,0.0,0.0,0.9805803571428571,0.04342364152733967,0.038062500000000006,0.9308035714285715,0.00727589554152082,0.0063776036349870524,0.9125067777233081,0.00975470203736756,0.008550373327477346,0.3883954397912394,0.056139593792256685,0.04920852359589477
deepsense-beam,0.05,0.3,opensemcom_no_channel,5,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.0,0.0,0.0,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.8,0.4472135954999579,0.39199999999999996,1.2,1.0954451150103321,0.9601999791710057,0.11007633587786261,0.009198394095506598,0.008062747916703094,0.0788388869804191,0.06569317841553508,0.05758260973730208,0.0,0.0,0.0,0.9908396946564885,0.008362176450460565,0.007329770833366469,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
deepsense-beam,0.05,0.3,dino_detector,5,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.0,0.0,0.0,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.4,0.5477225575051661,0.4800999895855029,0.8,1.3038404810405297,1.1428665713896788,0.10549618320610687,0.00895768269417158,0.007851755070616116,0.05226039783001808,0.08291292068613036,0.0726763793319565,0.0,0.0,0.0,0.9938931297709924,0.009952980771301771,0.008724172300684585,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
deepsense-beam,0.05,0.3,fixed_refine_all,5,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.4,0.5477225575051661,0.4800999895855029,0.6,0.8944271909999159,0.7839999999999999,0.10687022900763359,0.010241532721373086,0.008977099236641225,0.03854335063388071,0.05633574734246786,0.04938045976343641,0.0,0.0,0.0,0.9954198473282443,0.0068276884809154,0.00598473282442749,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-beam,0.05,0.3,opensemcom_progressive,5,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.0,0.0,0.0,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.2,0.4472135954999579,0.39199999999999996,0.6,1.3416407864998738,1.176,0.10412213740458016,0.009217379449235777,0.0080793893129771,0.03797468354430379,0.08491397382910593,0.07443037974683543,0.0,0.0,0.0,0.9954198473282443,0.0102415327213731,0.008977099236641237,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
deepsense-beam,0.05,0.3,witt_context_style,5,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.4,0.5477225575051661,0.4800999895855029,0.6,0.8944271909999159,0.7839999999999999,0.10595419847328244,0.008875995025189997,0.007780152671755718,0.039366595895258316,0.05766655304388938,0.05054696239261975,0.0,0.0,0.0,0.9954198473282443,0.0068276884809154,0.00598473282442749,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-beam,0.05,0.3,deepjscc_pca,5,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.0,0.0,0.0,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.4,0.5477225575051661,0.4800999895855029,0.4,0.5477225575051661,0.4800999895855029,0.10183206106870228,0.0025086529351381576,0.0021989312500099297,0.029197080291970805,0.03997974872300483,0.03504379486025569,0.0,0.0,0.0,0.9969465648854963,0.004181088225230283,0.0036648854166832345,0.8870229007633588,0.016549223960823492,0.014506034382497698,0.6469636872711229,0.07197558924596201,0.06308938562763296,0.8102478343195438,0.20448740475385171,0.17924111312827343
deepsense-beam,0.05,0.3,ensemble_detector,5,0.0030534351145038168,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.0030534351145038168,0.006827688480915388,0.005984732824427481,0.2,0.4472135954999579,0.39199999999999996,0.4,0.8944271909999159,0.7839999999999999,0.10335877862595419,0.007510457329006926,0.006583206106870227,0.026143790849673203,0.05845929352940627,0.05124183006535948,0.0,0.0,0.0,0.9969465648854963,0.0068276884809154,0.00598473282442749,0.9083969465648856,0.017902350228333672,0.015692101850484686,0.8367376580229244,0.07906540041293564,0.0693038791166931,0.5601055649331512,0.2931630566381154,0.2569687490687032
deepsense-beam,0.05,0.3,opensemcom_receiver_only,5,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.0,0.0,0.0,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.2,0.4472135954999579,0.39199999999999996,0.2,0.4472135954999579,0.39199999999999996,0.10167938931297708,0.00375522866450346,0.003291603053435111,0.014084507042253521,0.03149391517605338,0.0276056338028169,0.0,0.0,0.0,0.9984732824427482,0.0034138442404577,0.002992366412213745,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
deepsense-beam,0.05,0.45,opensemcom_no_channel,5,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.0,0.0,0.0,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.8,0.4472135954999579,0.39199999999999996,1.2,1.0954451150103321,0.9601999791710057,0.11007633587786261,0.009198394095506598,0.008062747916703094,0.0788388869804191,0.06569317841553508,0.05758260973730208,0.0,0.0,0.0,0.9908396946564885,0.008362176450460565,0.007329770833366469,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
deepsense-beam,0.05,0.45,dino_detector,5,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.0,0.0,0.0,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.4,0.5477225575051661,0.4800999895855029,0.8,1.3038404810405297,1.1428665713896788,0.10549618320610687,0.00895768269417158,0.007851755070616116,0.05226039783001808,0.08291292068613036,0.0726763793319565,0.0,0.0,0.0,0.9938931297709924,0.009952980771301771,0.008724172300684585,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
deepsense-beam,0.05,0.45,fixed_refine_all,5,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.4,0.5477225575051661,0.4800999895855029,0.6,0.8944271909999159,0.7839999999999999,0.10687022900763359,0.010241532721373086,0.008977099236641225,0.03854335063388071,0.05633574734246786,0.04938045976343641,0.0,0.0,0.0,0.9954198473282443,0.0068276884809154,0.00598473282442749,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-beam,0.05,0.45,opensemcom_progressive,5,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.0,0.0,0.0,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.2,0.4472135954999579,0.39199999999999996,0.6,1.3416407864998738,1.176,0.10412213740458016,0.009217379449235777,0.0080793893129771,0.03797468354430379,0.08491397382910593,0.07443037974683543,0.0,0.0,0.0,0.9954198473282443,0.0102415327213731,0.008977099236641237,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
deepsense-beam,0.05,0.45,witt_context_style,5,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.4,0.5477225575051661,0.4800999895855029,0.6,0.8944271909999159,0.7839999999999999,0.10595419847328244,0.008875995025189997,0.007780152671755718,0.039366595895258316,0.05766655304388938,0.05054696239261975,0.0,0.0,0.0,0.9954198473282443,0.0068276884809154,0.00598473282442749,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-beam,0.05,0.45,deepjscc_pca,5,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.0,0.0,0.0,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.4,0.5477225575051661,0.4800999895855029,0.4,0.5477225575051661,0.4800999895855029,0.10183206106870228,0.0025086529351381576,0.0021989312500099297,0.029197080291970805,0.03997974872300483,0.03504379486025569,0.0,0.0,0.0,0.9969465648854963,0.004181088225230283,0.0036648854166832345,0.8870229007633588,0.016549223960823492,0.014506034382497698,0.6469636872711229,0.07197558924596201,0.06308938562763296,0.8102478343195438,0.20448740475385171,0.17924111312827343
deepsense-beam,0.05,0.45,ensemble_detector,5,0.0030534351145038168,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.0030534351145038168,0.006827688480915388,0.005984732824427481,0.2,0.4472135954999579,0.39199999999999996,0.4,0.8944271909999159,0.7839999999999999,0.10335877862595419,0.007510457329006926,0.006583206106870227,0.026143790849673203,0.05845929352940627,0.05124183006535948,0.0,0.0,0.0,0.9969465648854963,0.0068276884809154,0.00598473282442749,0.9083969465648856,0.017902350228333672,0.015692101850484686,0.8367376580229244,0.07906540041293564,0.0693038791166931,0.5601055649331512,0.2931630566381154,0.2569687490687032
deepsense-beam,0.05,0.45,opensemcom_receiver_only,5,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.0,0.0,0.0,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.2,0.4472135954999579,0.39199999999999996,0.2,0.4472135954999579,0.39199999999999996,0.10167938931297708,0.00375522866450346,0.003291603053435111,0.014084507042253521,0.03149391517605338,0.0276056338028169,0.0,0.0,0.0,0.9984732824427482,0.0034138442404577,0.002992366412213745,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
deepsense-beam,0.05,0.6,opensemcom_progressive,5,0.40305343511450376,0.23011184173167923,0.2017019224515654,0.010822510822510822,0.01704330708660565,0.014939117337165218,0.40916030534351144,0.23507236660179862,0.2060500142105222,0.7891774891774892,0.441451264473433,0.38694909415740697,53.6,30.79448002483562,26.992551861578406,0.4682442748091603,0.21156512994161877,0.18544501278946995,0.7189823515990216,0.4020672305124021,0.352427466308717,0.0,0.0,0.0,0.5908396946564886,0.23507236660179862,0.2060500142105222,0.9145038167938931,0.009952980771301771,0.008724172300684585,0.8101634108663023,0.09458076903977845,0.08290369934336363,0.5487166952507295,0.321398563066993,0.2817182616763114
deepsense-beam,0.05,0.6,ensemble_detector,5,0.2900763358778625,0.17162845157188636,0.15043897075840526,0.013759052007899933,0.021279372061447713,0.01865219199957951,0.2961832061068702,0.17799523279038018,0.15601970055455433,0.7862409479921,0.4399696417610874,0.38565039458949646,38.8,23.317375495539803,20.438580772646617,0.4258015267175573,0.19579475606941818,0.17162167061000974,0.5708001786840896,0.31926431502465896,0.27984751078453757,0.0,0.0,0.0,0.7038167938931297,0.17799523279038015,0.1560197005545543,0.9083969465648856,0.017902350228333672,0.015692101850484686,0.8367376580229244,0.07906540041293564,0.0693038791166931,0.5601055649331512,0.2931630566381154,0.2569687490687032
deepsense-beam,0.05,0.6,dino_detector,5,0.27328244274809166,0.23966305037889396,0.21007392595812813,0.0071746031746031756,0.009931993497529639,0.008705776144124367,0.2763358778625954,0.2420822400894516,0.2121944392342919,0.9928253968253969,0.009931993497529656,0.008705776144124383,36.2,31.712773451718157,27.797471539692236,0.34870229007633585,0.2178740160805064,0.19097499531086268,0.5796322025208067,0.41261504706384855,0.3616730351594238,0.0,0.0,0.0,0.7236641221374046,0.2420822400894516,0.2121944392342919,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
deepsense-beam,0.05,0.6,opensemcom_no_channel,5,0.25801526717557255,0.22896946246766317,0.20070058287691836,0.013397435897435897,0.020412917781647222,0.017892711337319938,0.2641221374045801,0.23532012422389945,0.20626718334142696,0.7866025641025641,0.44013403556603337,0.3857944921128886,34.6,30.82693627333083,27.02100101772693,0.39053435114503815,0.25885213664628937,0.22689390167556964,0.47619361242485103,0.35737727800788016,0.31325499579786853,0.0,0.0,0.0,0.7358778625954199,0.23532012422389945,0.20626718334142696,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
deepsense-beam,0.05,0.6,opensemcom_receiver_only,5,0.24274809160305347,0.2217291177163272,0.19435414088346611,0.0032258064516129032,0.007213122508063837,0.006322580645161289,0.24427480916030536,0.22366542479364293,0.19605138886954138,0.7967741935483871,0.4454650669923624,0.3904673471873967,32.0,29.300170647967224,25.682731941909918,0.36870229007633587,0.24603196727300722,0.2156565277564955,0.4560506141727326,0.3850822206655519,0.33753944875522135,0.0,0.0,0.0,0.7557251908396946,0.22366542479364293,0.19605138886954138,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
deepsense-beam,0.05,0.6,fixed_refine_all,5,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.4,0.5477225575051661,0.4800999895855029,0.6,0.8944271909999159,0.7839999999999999,0.10687022900763359,0.010241532721373086,0.008977099236641225,0.03854335063388071,0.05633574734246786,0.04938045976343641,0.0,0.0,0.0,0.9954198473282443,0.0068276884809154,0.00598473282442749,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-beam,0.05,0.6,witt_context_style,5,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.4,0.5477225575051661,0.4800999895855029,0.6,0.8944271909999159,0.7839999999999999,0.10595419847328244,0.008875995025189997,0.007780152671755718,0.039366595895258316,0.05766655304388938,0.05054696239261975,0.0,0.0,0.0,0.9954198473282443,0.0068276884809154,0.00598473282442749,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-beam,0.05,0.6,deepjscc_pca,5,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.0,0.0,0.0,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.4,0.5477225575051661,0.4800999895855029,0.4,0.5477225575051661,0.4800999895855029,0.10183206106870228,0.0025086529351381576,0.0021989312500099297,0.029197080291970805,0.03997974872300483,0.03504379486025569,0.0,0.0,0.0,0.9969465648854963,0.004181088225230283,0.0036648854166832345,0.8870229007633588,0.016549223960823492,0.014506034382497698,0.6469636872711229,0.07197558924596201,0.06308938562763296,0.8102478343195438,0.20448740475385171,0.17924111312827343
deepsense-beam,0.05,0.8,opensemcom_progressive,5,0.5022900763358779,0.3063628025291224,0.26853883647512516,0.018463611859838275,0.02633900422177675,0.023087155128622326,0.516030534351145,0.3187240016373766,0.27937390521899585,0.7815363881401618,0.4375636379013636,0.3835414392211845,67.6,41.752844214496335,36.597981583688465,0.6102290076335878,0.3106469768065609,0.2722940808005541,0.6784847799900734,0.38262449433411333,0.3353851566415237,0.048854961832061075,0.05878358262039223,0.05152608198646751,0.483969465648855,0.3187240016373766,0.27937390521899585,0.9114503816793892,0.0102415327213731,0.008977099236641237,0.8193630150024603,0.09041068055987996,0.07924845562857284,0.5134785450810104,0.28485957397142336,0.24969042560515906
deepsense-beam,0.05,0.8,ensemble_detector,5,0.3633587786259542,0.21796533308884192,0.1910550381978136,0.011811811811811812,0.01795046283561819,0.015734274410186155,0.3694656488549618,0.22318292295089645,0.19562845735703852,0.7881881881881883,0.44092665286882693,0.38648925181121063,48.4,29.236962906567435,25.627327913772046,0.506412213740458,0.2455012152459861,0.2151913030927424,0.5956197225613323,0.3335523979596717,0.2923715676711881,0.0,0.0,0.0,0.6305343511450381,0.22318292295089642,0.19562845735703852,0.9083969465648856,0.017902350228333672,0.015692101850484686,0.8367376580229244,0.07906540041293564,0.0693038791166931,0.5601055649331512,0.2931630566381154,0.2569687490687032
deepsense-beam,0.05,0.8,witt_context_style,5,0.35572519083969467,0.21027728716581545,0.18431616882498691,0.015515515515515516,0.021281573198667966,0.018654121381420807,0.3633587786259542,0.21628798082047504,0.18958477410965516,0.7844844844844845,0.4389705543656117,0.38477465587545173,47.6,28.333725487482226,24.835605408364817,0.5723664122137404,0.2811743750666175,0.24646020634255167,0.5142571622107754,0.28782458102844216,0.25228936887979725,0.0,0.0,0.0,0.6366412213740458,0.216287980820475,0.18958477410965513,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-beam,0.05,0.8,dino_detector,5,0.35114503816793896,0.32766680963869854,0.28721262204646436,0.014495357891584307,0.024522249157299482,0.021494699102148157,0.3618320610687023,0.3430276491292341,0.3006769915130463,0.9855046421084157,0.024522249157299475,0.021494699102148154,47.4,44.93662203592967,39.38868588820906,0.42564885496183197,0.3087248842163107,0.2706092923617417,0.595289300960649,0.42638065050924334,0.37373911858106534,0.0,0.0,0.0,0.6381679389312978,0.3430276491292341,0.3006769915130463,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
deepsense-beam,0.05,0.8,fixed_refine_all,5,0.33587786259541985,0.19573864740394023,0.17157248919627663,0.012695652173913044,0.01926435339971894,0.016885950267785485,0.3419847328244275,0.20119971156085634,0.17635932298454263,0.7873043478260869,0.44048074784824903,0.3860983988277026,44.8,26.35716221447218,23.103071310975082,0.6129770992366412,0.3017995673412845,0.2645389844768139,0.4528718994819426,0.25328470050238233,0.2220138287297288,0.0,0.0,0.0,0.6580152671755726,0.2011997115608563,0.1763593229845426,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-beam,0.05,0.8,opensemcom_no_channel,5,0.3114503816793893,0.2807562605730121,0.24609371282996045,0.012564102564102564,0.020116361042471338,0.017632767894350622,0.31755725190839695,0.2851428601123263,0.24993873685587095,0.7874358974358975,0.4405934823616207,0.3861972149855439,41.6,37.35371467471475,32.7419745281191,0.44931297709923657,0.31365714612355894,0.27493261054145807,0.49059487460258894,0.37068614339872186,0.3249207306630566,0.0,0.0,0.0,0.6824427480916031,0.2851428601123263,0.24993873685587095,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
deepsense-beam,0.05,0.8,opensemcom_receiver_only,5,0.3007633587786259,0.271963639480043,0.23838664063196366,0.0032258064516129032,0.007213122508063837,0.006322580645161289,0.30229007633587784,0.27313954215130887,0.2394173647686503,0.7967741935483871,0.4454650669923624,0.3904673471873967,39.6,35.781280021821466,31.363674784693195,0.4325190839694656,0.3004534963664398,0.2633591012455154,0.47322785837769815,0.40073551372064914,0.3512601650736471,0.0,0.0,0.0,0.6977099236641221,0.2731395421513089,0.23941736476865036,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
deepsense-beam,0.05,0.8,deepjscc_pca,5,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.0,0.0,0.0,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.4,0.5477225575051661,0.4800999895855029,0.4,0.5477225575051661,0.4800999895855029,0.10183206106870228,0.0025086529351381576,0.0021989312500099297,0.029197080291970805,0.03997974872300483,0.03504379486025569,0.0,0.0,0.0,0.9969465648854963,0.004181088225230283,0.0036648854166832345,0.8870229007633588,0.016549223960823492,0.014506034382497698,0.6469636872711229,0.07197558924596201,0.06308938562763296,0.8102478343195438,0.20448740475385171,0.17924111312827343
