accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_mean,accepted_open_outage_mean,accepted_open_outage_std,accepted_std,auroc_mean,auroc_std,backbone,calibration_settings_used,coverage_mean,coverage_std,detector_control,fpr95_mean,fpr95_std,goodput_per_resource_proxy_mean,goodput_per_resource_proxy_std,method,refine_rate_mean,refine_rate_std,reject_rate_mean,reject_rate_std,requested_openout,resource_units_proxy_mean,resource_units_proxy_std,seeds,semantic_goodput_mean,semantic_goodput_std,severity
0.95067652047329,0.01769791578117414,403.6666666666667,0.04932347952671003,0.017697915781174165,7.637626158259733,0.9994998508029515,0.0004919321826513095,dino+siglip2+openclip,openout<=0.05;openout<=0.10,0.4505208333333333,0.008524136337343434,mixed_open_calibration,0.0008680555555555555,0.0015035163260146505,0.32203352210650044,0.0014157891232104963,opensemcom_calibrated,0.5494791666666666,0.008524136337343488,0.0,0.0,openout<=0.10,1191.4,4.58257569495584,3,0.4281994047619047,0.0006443641397205461,medium
0.9573390309909161,0.028844186653306923,401.0,0.04266096900908392,0.02884418665330688,11.789826122551595,0.9966218736436631,0.0009658354568136863,dino+siglip2+openclip,openout<=0.02;openout<=0.05;openout<=0.10,0.44754464285714285,0.013158288083204902,semantic_harq_refine,0.0008680555555555555,0.0015035163260146505,0.5047335724908273,0.31561411756030544,opensemcom_harq_refine,0.3642113095238096,0.3135074905238842,0.18824404761904764,0.32604825469860566,openout<=0.10,940.0,431.4589667627734,3,0.4281994047619047,0.0006443641397205461,medium
0.9567563071020468,0.025385638704231387,266.6666666666667,0.04324369289795322,0.025385638704231404,8.144527815247079,0.9972398546006945,0.0016180579720857713,dino+siglip2+openclip,openout<=0.02;openout<=0.05,0.2604166666666667,0.007953640444577225,learned_selective_risk+semantic_harq_refine,0.0,0.0,0.5551998110850771,0.3302947673221241,opensemcom,0.24479166666666666,0.4206086922025985,0.4947916666666667,0.42850326571264274,openout<=0.10,718.4,653.3301845162215,3,0.2490234375,0.0016914558667664816,hard
0.9624465039237379,0.01652919428479957,264.3333333333333,0.037553496076262134,0.016529194284799615,6.658328118479393,0.9999016655815972,5.220134927826845e-05,DINOv3,openout<=0.01;openout<=0.05,0.2581380208333333,0.006502273553202533,one_vs_rest,0.0,0.0,0.36365102839481295,0.33036323240239446,dino_one_vs_rest,0.4931640625,0.4245599151132807,0.24869791666666666,0.4307574274031974,openout<=0.10,1097.8,657.8339912166291,3,0.24837239583333334,0.0020328769526036456,hard
0.932337153422116,0.02039186837998357,274.6666666666667,0.06766284657788395,0.02039186837998357,6.027713773341708,0.999815199110243,0.0001643684216053319,OpenCLIP-DFN5B,openout<=0.05,0.2682291666666667,0.005886439231779012,best_ood:one_vs_rest,0.0,0.0,0.1737249107148313,0.00042654245148355694,openclip_best_ood,0.7317708333333334,0.005886439231779012,0.0,0.0,openout<=0.10,1473.6000000000001,3.616628264005049,3,0.25,0.0,hard
0.9555776515151515,0.03610481771177757,265.0,0.04442234848484849,0.03610481771177759,9.539392014169456,0.9997914632161459,9.703971368577286e-05,SigLIP2,openout<=0.01;openout<=0.05,0.2587890625,0.00931581251383736,best_ood:one_vs_rest,0.0,0.0,0.5307413599804834,0.3120478070928401,siglip2_best_ood,0.2526041666666667,0.414723378718039,0.4886067708333333,0.4232475652442537,openout<=0.10,728.9,644.8647997836446,3,0.2470703125,0.0009765625,hard
0.9359454348624023,0.03222073780769674,272.0,0.06405456513759762,0.032220737807696694,11.357816691600547,0.9988030327690973,0.0009981567099527208,dino+siglip2+openclip,openout<=0.05,0.265625,0.01109161786289116,learned_risk_head_only,0.0013020833333333333,0.002255274489021976,0.5355313318485719,0.3142953123407496,opensemcom_risk_head,0.24739583333333334,0.4175102595060461,0.4869791666666667,0.42189911196526986,openout<=0.10,727.2000000000002,645.2950023051472,3,0.24837239583333334,0.0020328769526036456,hard
0.9429985354340992,0.03258127830915062,270.6666666666667,0.0570014645659008,0.032581278309150655,10.969655114602888,0.9993726942274305,0.0006968242214946289,dino+siglip2+openclip,openout<=0.05,0.2643229166666667,0.010712553822854383,mixed_open_calibration,0.0,0.0,0.3624428912085987,0.32658419692867546,opensemcom_calibrated,0.4879557291666667,0.4183534177135765,0.24772135416666666,0.4290659715364309,openout<=0.10,1095.5,652.463539211196,3,0.2490234375,0.0016914558667664816,hard
0.9556401383512837,0.027313215757616315,267.0,0.04435986164871623,0.027313215757616343,8.717797887081348,0.9968075222439237,0.0011997796225604986,dino+siglip2+openclip,openout<=0.02;openout<=0.05,0.2607421875,0.008513474499102879,semantic_harq_refine,0.0,0.0,0.5530550118829439,0.3283680707075999,opensemcom_harq_refine,0.2451171875,0.41948219168764056,0.494140625,0.42794279133291707,openout<=0.10,719.1999999999999,652.1215454192569,3,0.2490234375,0.0016914558667664816,hard
0.9719624609166475,0.021478787756381155,94.33333333333333,0.028037539083352398,0.021478787756381134,1.5275252316519468,0.9985091279467563,0.0012183441885271584,dino+siglip2+openclip,openout<=0.01;openout<=0.02,0.09212239583333333,0.0014917238590351043,learned_selective_risk+semantic_harq_refine,0.0,0.0,0.4804400282760526,0.003285401434215432,opensemcom,0.0022786458333333335,0.001491723859035104,0.9055989583333334,0.0005638186222554939,openout<=0.10,190.80000000000004,1.1357816691600653,3,0.08951822916666667,0.0005638186222554939,extreme
