name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open
full-open_clip_full_16629838,full-open,0,20000,3982,640,4,0.9271936978252757,0.9658463083877449,0.0,0.03415369161225512,0.1401305876443998,5.760421898543446,0.0,0.0,0.0,5179.399999999903,1.3007031642390516,0.0,0.0,0.0,12585.175,3.1605160723254646,0.0,0.0,6070.5,1.5244851833249624,4.165992464253078e-05,22256.249999998803,5.589213962832447,5.446506224468161,23391.000000001284,5.874183827222824,6014.799999999876,1.5104972375690295,14313.0,3.5944249121044702,8354.0,2.097940733299849,0.8103967855349071,12336.0,3.097940733299849,5127.0,1.2875439477649422,0.6931190356604722,0.4881968859869412,0.0,0.0,0.9641156255790254,0.2526041666666667,0.7124709250313115,3982
