name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_refine,decision_semantic-HARQ
channel-open_dinov3_vitb16_domain_seed2_605099,channel-open,2,20000,384,384,4,0.2543041684103822,0.08854166666666667,0.009708737864077669,0.9114583333333334,0.8567708333333334,0.8802083333333334,0.2843866171003718,0.00037574492968436987,0.5398665575212043,0.0,0.0,0.5,1.0,0.0,46,309,23,6
