name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,accepted_samples,correct_accepted_samples,total_bandwidth,avg_bandwidth,bandwidth_per_accepted,bandwidth_per_correct_accepted,goodput_per_bandwidth,total_resource_cost,avg_resource_cost,resource_cost_per_correct_accepted,goodput_per_resource_cost,total_power,avg_power,risk_per_joule,total_energy,avg_energy,risk_latency_product,total_latency,avg_latency,total_compute,avg_compute,total_repetitions,avg_repetitions,total_harq_refinement_rounds,avg_harq_refinement_rounds,harq_refined_sample_rate,total_harq_transmissions,avg_harq_transmissions,total_harq_full_payload_rounds,avg_harq_full_payload_rounds,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_reject/open,decision_accept
source-open_rorqual_clip_sionna_progressive_seed3_17325269_4,source-open,3,20000,1088,640,4,0.48072824625032984,0.4733455882352941,0.010582010582010581,0.5266544117647058,0.43014705882352944,0.7334558823529411,0.10803004043905257,189.0,187.0,1159.599999999998,1.06580882352941,6.1354497354497255,6.201069518716567,0.16126250431183192,1268.3674999999998,1.1657789522058821,6.782713903743315,0.1474336105269175,1201.25,1.1040900735294117,0.0003496714040226431,1374.8000000000002,1.2636029411764707,0.6195562011876952,1402.1999999999998,1.2887867647058822,1204.900000000001,1.1074448529411773,1183.0,1.0873161764705883,453.0,0.4163602941176471,0.21875,1541.0,1.416360294117647,215.0,0.19761029411764705,0.11029411764705882,0.07904411764705882,0.029850746268656716,0.0,0.9831321022727273,0.0234375,0.8717948717948718,899,189
