name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_semantic-HARQ,decision_refine
closed-id_dinov3_vitb16_seed1_605094,closed-id,1,20000,384,384,4,0.4816267184101237,0.12239583333333333,0.0,0.8776041666666666,0.6744791666666666,0.6770833333333334,0.0,0.0006200137981592707,1.3535717565317757,0.2608695652173913,0.0,0.5,1.0,0.0,124,244,16
