accepted_samples,accuracy,adaptation_harm_rate,auroc_ood,avg_bandwidth,avg_compute,avg_energy,avg_harq_full_payload_rounds,avg_harq_refinement_rounds,avg_harq_transmissions,avg_latency,avg_power,avg_repetitions,avg_resource_cost,bandwidth_per_accepted,bandwidth_per_correct_accepted,certified_accept_rate,correct_accepted_samples,coverage,fpr95,goodput_per_bandwidth,goodput_per_resource_cost,harq_full_payload_sample_rate,harq_hit_max_refinements_rate,harq_refined_sample_rate,method,open_semantic_outage,open_semantic_risk,open_set_f1,prediction_set_size,regime,resource_cost_per_correct_accepted,risk_latency_product,risk_per_joule,seed,semantic_goodput,semantic_outage,total_bandwidth,total_compute,total_energy,total_harq_full_payload_rounds,total_harq_refinement_rounds,total_harq_transmissions,total_latency,total_power,total_repetitions,total_resource_cost
0.0,0.09342039176293315,0.028225806451612902,0.9891577496757458,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.065796082370668,0.06770833333333333,0.0,0.0,0.0,0.0,0.0,opensemcom,0.0,0.8539351041769656,0.7124709250313115,0.16197890507282772,full-open,0.0,0.8539351041769656,0.0002144487956245519,0,0.0,0.9065796082370668,3982.0,3982.0,3982.0,0.0,0.0,3982.0,3982.0,3982.0,3982.0,3982.0
585.0,0.1014565544952285,0.0,0.8336473217198408,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.806837606837607,12.214723926380367,0.0,326.0,0.10145655449522853,0.4444444444444444,0.08186840783525866,0.08186840783525866,0.0,0.0,0.0,dino,0.4427350427350427,0.3526368658965343,0.7055771725032426,1.0,full-open,12.214723926380367,0.3526368658965343,8.855772624222358e-05,0,0.08186840783525866,0.8985434455047715,3982.0,3982.0,3982.0,0.0,0.0,3982.0,3982.0,3982.0,3982.0,3982.0
1272.0,0.09643395278754396,0.0,0.7528855328831474,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.130503144654088,12.140243902439025,0.0,328.0,0.09643395278754395,0.546875,0.08237066800602712,0.08237066800602712,0.0,0.0,0.0,siglip,0.7421383647798742,1.0610748367654446,0.6851954789697979,1.0,full-open,12.140243902439025,1.0610748367654446,0.000266467814355963,0,0.08237066800602712,0.903566047212456,3982.0,3982.0,3982.0,0.0,0.0,3982.0,3982.0,3982.0,3982.0,3982.0
408.0,0.09994977398292315,0.0,0.7985519834279377,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.759803921568627,11.922155688622755,0.0,334.0,0.09994977398292315,0.3732638888888889,0.0838774485183325,0.0838774485183325,0.0,0.0,0.0,openclip,0.18137254901960784,0.17860371672526365,0.6877895126922364,1.0,full-open,11.922155688622755,0.17860371672526365,4.485276663115612e-05,0,0.0838774485183325,0.9000502260170768,3982.0,3982.0,3982.0,0.0,0.0,3982.0,3982.0,3982.0,3982.0,3982.0
