name,regime,seed,samples,evaluated_samples,calibration_samples,users,open_semantic_risk,semantic_outage,open_semantic_outage,accuracy,coverage,prediction_set_size,semantic_goodput,risk_per_joule,risk_latency_product,adaptation_harm_rate,certified_accept_rate,auroc_ood,fpr95,open_set_f1,decision_fallback,decision_accept,decision_semantic-HARQ,decision_refine
task-open_clip_vitb32_3seed_seed0_605175,task-open,0,20000,1684,640,4,0.6271195180145078,0.5451306413301663,0.0036496350364963502,0.4548693586698337,0.3646080760095012,0.7612826603325415,0.07274180655475619,0.00021364750383760415,1.6665589471606936,0.13333333333333333,0.0,1.0,0.0,0.7861811391223156,1291,274,111,8
